datetimePST,stage_ft,stage_m,Ivel_ft.s,Avel_ft.s,Discharge_cfs,StageCorrToUSGS,Overtopping_CDECDatum33.5ft,Overtopping_USGSSurvey32.3ft,Overtopping_ProposedCDECCorr33.5ft
3/16/2016 18:00,33.76,10.29004767,2.76,2.93,26345.32,31.81,1,0,0
3/16/2016 18:15,33.76,10.29004767,2.91,3.01,27120.22,31.81,1,0,0
3/16/2016 18:30,33.74,10.28395167,2.78,2.94,26443.8,31.79,1,0,0
3/16/2016 18:45,33.75,10.28699967,2.86,2.99,26874.15,31.8,1,0,0
3/16/2016 19:00,33.74,10.28395167,2.67,2.87,25851.87,31.79,1,0,0
3/16/2016 19:15,33.74,10.28395167,2.87,2.99,26907.98,31.79,1,0,0
3/16/2016 19:30,33.73,10.28090367,2.82,2.96,26615.82,31.78,1,0,0
3/16/2016 19:45,33.73,10.28090367,2.78,2.94,26432.85,31.78,1,0,0
3/16/2016 20:00,33.72,10.27785567,2.89,3,26985,31.77,1,0,0
3/16/2016 20:15,33.72,10.27785567,2.82,2.96,26611.17,31.77,1,0,0
3/16/2016 20:30,33.72,10.27785567,2.86,2.98,26837.07,31.77,1,0,0
3/16/2016 20:45,33.7,10.27175967,2.83,2.97,26674.76,31.75,1,0,0
3/16/2016 21:00,33.71,10.27480767,2.83,2.97,26663.59,31.76,1,0,0
3/16/2016 21:15,33.7,10.27175967,2.88,3,26917.96,31.75,1,0,0
3/16/2016 21:30,33.7,10.27175967,2.92,3.02,27153.01,31.75,1,0,0
3/16/2016 21:45,33.69,10.26871167,2.84,2.97,26698.98,31.74,1,0,0
3/16/2016 22:00,33.68,10.26566367,2.8,2.95,26504.58,31.73,1,0,0
3/16/2016 22:15,33.68,10.26566367,2.84,2.97,26697.82,31.73,1,0,0
3/16/2016 22:30,33.68,10.26566367,2.83,2.96,26631.3,31.73,1,0,0
3/16/2016 22:45,33.68,10.26566367,2.9,3.01,26993.43,31.73,1,0,0
3/16/2016 23:00,33.67,10.26261567,2.84,2.97,26670.13,31.72,1,0,0
3/16/2016 23:15,33.66,10.25956767,2.86,2.98,26779.92,31.71,1,0,0
3/16/2016 23:30,33.66,10.25956767,2.86,2.98,26769.58,31.71,1,0,0
3/16/2016 23:45,33.66,10.25956767,2.81,2.95,26493.41,31.71,1,0,0
3/17/2016 0:00,33.65,10.25651967,2.81,2.95,26505.19,31.7,1,0,0
3/17/2016 0:15,33.65,10.25651967,2.84,2.97,26661.47,31.7,1,0,0
3/17/2016 0:30,33.64,10.25347167,2.99,3.06,27445.69,31.69,1,0,0
3/17/2016 0:45,33.64,10.25347167,2.95,3.04,27230.02,31.69,1,0,0
3/17/2016 1:00,33.62,10.24737567,2.89,3,26893.25,31.67,1,0,0
3/17/2016 1:15,33.63,10.25042367,2.89,3,26909.84,31.68,1,0,0
3/17/2016 1:30,33.62,10.24737567,2.89,3,26909.44,31.67,1,0,0
3/17/2016 1:45,33.61,10.24432767,2.92,3.02,27031.8,31.66,1,0,0
3/17/2016 2:00,33.62,10.24737567,2.92,3.02,27083.11,31.67,1,0,0
3/17/2016 2:15,33.61,10.24432767,2.93,3.02,27091,31.66,1,0,0
3/17/2016 2:30,33.6,10.24127967,2.89,3,26897.66,31.65,1,0,0
3/17/2016 2:45,33.6,10.24127967,2.82,2.96,26513.19,31.65,1,0,0
3/17/2016 3:00,33.59,10.23823167,2.92,3.02,27035.01,31.64,1,0,0
3/17/2016 3:15,33.6,10.24127967,2.91,3.02,27002.59,31.65,1,0,0
3/17/2016 3:30,33.59,10.23823167,2.89,3.01,26900.32,31.64,1,0,0
3/17/2016 3:45,33.58,10.23518367,2.97,3.05,27293.46,31.63,1,0,0
3/17/2016 4:00,33.57,10.23213567,2.94,3.03,27133.75,31.62,1,0,0
3/17/2016 4:15,33.57,10.23213567,2.89,3,26859.06,31.62,1,0,0
3/17/2016 4:30,33.56,10.22908767,2.98,3.06,27328.31,31.61,1,0,0
3/17/2016 4:45,33.56,10.22908767,2.76,2.92,26153.15,31.61,1,0,0
3/17/2016 5:00,33.55,10.22603967,2.91,3.01,26923.09,31.6,1,0,0
3/17/2016 5:15,33.54,10.22299167,2.94,3.03,27103.19,31.59,1,0,0
3/17/2016 5:30,33.54,10.22299167,2.94,3.03,27066.42,31.59,1,0,0
3/17/2016 5:45,33.53,10.21994367,2.98,3.06,27304.06,31.58,1,0,0
3/17/2016 6:00,33.54,10.22299167,2.98,3.05,27283.37,31.59,1,0,0
3/17/2016 6:15,33.52,10.21689567,2.86,2.98,26633.18,31.57,1,0,0
3/17/2016 6:30,33.53,10.21994367,2.92,3.02,26991.87,31.58,1,0,0
3/17/2016 6:45,33.53,10.21994367,2.92,3.02,26982.07,31.58,1,0,0
3/17/2016 7:00,33.52,10.21689567,2.81,2.95,26368.85,31.57,1,0,0
3/17/2016 7:15,33.51,10.21384767,2.94,3.03,27072.22,31.56,1,0,0
3/17/2016 7:30,33.51,10.21384767,2.91,3.01,26902.69,31.56,1,0,0
3/17/2016 7:45,33.5,10.21079967,2.84,2.97,26534.87,31.55,0,0,0
3/17/2016 8:00,33.49,10.20775167,2.7,2.89,25779.78,31.54,0,0,0
3/17/2016 8:15,33.47,10.20165567,2.77,2.93,26136.19,31.52,0,0,0
3/17/2016 8:30,33.48,10.20470367,2.65,2.86,25493.21,31.53,0,0,0
3/17/2016 8:45,33.48,10.20470367,2.72,2.9,25855.7,31.53,0,0,0
3/17/2016 9:00,33.47,10.20165567,2.87,2.99,26660.9,31.52,0,0,0
3/17/2016 9:15,33.46,10.19860767,2.93,3.02,26931.12,31.51,0,0,0
3/17/2016 9:30,33.45,10.19555967,2.87,2.99,26609.42,31.5,0,0,0
3/17/2016 9:45,33.44,10.19251167,2.86,2.98,26565.35,31.49,0,0,0
3/17/2016 10:00,33.44,10.19251167,2.87,2.99,26620.47,31.49,0,0,0
3/17/2016 10:15,33.44,10.19251167,2.66,2.87,25533.75,31.49,0,0,0
3/17/2016 10:30,33.44,10.19251167,2.71,2.9,25804.73,31.49,0,0,0
3/17/2016 10:45,33.44,10.19251167,2.79,2.94,26218.07,31.49,0,0,0
3/17/2016 11:00,33.43,10.18946367,2.88,3,26675.93,31.48,0,0,0
3/17/2016 11:15,33.42,10.18641567,2.85,2.98,26477.18,31.47,0,0,0
3/17/2016 11:30,33.42,10.18641567,2.88,3,26652,31.47,0,0,0
3/17/2016 11:45,33.41,10.18336767,2.82,2.96,26352.55,31.46,0,0,0
3/17/2016 12:00,33.41,10.18336767,2.82,2.96,26330.93,31.46,0,0,0
3/17/2016 12:15,33.41,10.18336767,2.88,3,26637.16,31.46,0,0,0
3/17/2016 12:30,33.4,10.18031967,2.86,2.99,26542.03,31.45,0,0,0
3/17/2016 12:45,33.39,10.17727167,2.93,3.03,26907.06,31.44,0,0,0
3/17/2016 13:00,33.39,10.17727167,2.87,2.99,26586.86,31.44,0,0,0
3/17/2016 13:15,33.37,10.17117567,2.75,2.92,25907.3,31.42,0,0,0
3/17/2016 13:30,33.38,10.17422367,2.76,2.93,26008.31,31.43,0,0,0
3/17/2016 13:45,33.37,10.17117567,2.64,2.86,25367.99,31.42,0,0,0
3/17/2016 14:00,33.37,10.17117567,2.68,2.88,25572.58,31.42,0,0,0
3/17/2016 14:15,33.36,10.16812767,2.47,2.76,24463.7,31.41,0,0,0
3/17/2016 14:30,33.35,10.16507967,2.68,2.88,25539.96,31.4,0,0,0
3/17/2016 14:45,33.36,10.16812767,2.75,2.92,25929.55,31.41,0,0,0
3/17/2016 15:00,33.35,10.16507967,2.7,2.89,25667.89,31.4,0,0,0
3/17/2016 15:15,33.34,10.16203167,2.81,2.95,26204.35,31.39,0,0,0
3/17/2016 15:30,33.35,10.16507967,2.85,2.98,26408.79,31.4,0,0,0
3/17/2016 15:45,33.34,10.16203167,2.84,2.97,26361.14,31.39,0,0,0
3/17/2016 16:00,33.33,10.15898367,2.81,2.96,26221.71,31.38,0,0,0
3/17/2016 16:15,33.32,10.15593568,2.75,2.92,25904.21,31.37,0,0,0
3/17/2016 16:30,33.32,10.15593568,2.7,2.89,25619.91,31.37,0,0,0
3/17/2016 16:45,33.31,10.15288768,2.81,2.95,26161.42,31.36,0,0,0
3/17/2016 17:00,33.32,10.15593568,2.74,2.92,25836.77,31.37,0,0,0
3/17/2016 17:15,33.31,10.15288768,2.74,2.91,25800.16,31.36,0,0,0
3/17/2016 17:30,33.3,10.14983968,2.77,2.93,25947.84,31.35,0,0,0
3/17/2016 17:45,33.3,10.14983968,2.69,2.89,25551.49,31.35,0,0,0
3/17/2016 18:00,33.29,10.14679168,2.78,2.94,26025.52,31.34,0,0,0
3/17/2016 18:15,33.28,10.14374368,2.8,2.95,26116.95,31.33,0,0,0
3/17/2016 18:30,33.27,10.14069568,2.81,2.96,26145.86,31.32,0,0,0
3/17/2016 18:45,33.28,10.14374368,2.87,2.99,26445.52,31.33,0,0,0
3/17/2016 19:00,33.27,10.14069568,2.82,2.96,26187.13,31.32,0,0,0
3/17/2016 19:15,33.26,10.13764768,2.83,2.97,26247.02,31.31,0,0,0
3/17/2016 19:30,33.26,10.13764768,2.92,3.02,26706.76,31.31,0,0,0
3/17/2016 19:45,33.25,10.13459968,2.81,2.96,26130.31,31.3,0,0,0
3/17/2016 20:00,33.25,10.13459968,2.79,2.94,26022.11,31.3,0,0,0
3/17/2016 20:15,33.24,10.13155168,2.82,2.96,26190.12,31.29,0,0,0
3/17/2016 20:30,33.23,10.12850368,2.92,3.02,26675.16,31.28,0,0,0
3/17/2016 20:45,33.23,10.12850368,2.9,3.01,26591.14,31.28,0,0,0
3/17/2016 21:00,33.22,10.12545568,2.94,3.03,26786.04,31.27,0,0,0
3/17/2016 21:15,33.22,10.12545568,2.91,3.01,26597.58,31.27,0,0,0
3/17/2016 21:30,33.22,10.12545568,2.91,3.02,26633.2,31.27,0,0,0
3/17/2016 21:45,33.22,10.12545568,2.83,2.97,26200.15,31.27,0,0,0
3/17/2016 22:00,33.21,10.12240768,2.76,2.92,25811.78,31.26,0,0,0
3/17/2016 22:15,33.2,10.11935968,2.78,2.94,25927.68,31.25,0,0,0
3/17/2016 22:30,33.21,10.12240768,2.71,2.9,25596.33,31.26,0,0,0
3/17/2016 22:45,33.19,10.11631168,2.83,2.97,26197.12,31.24,0,0,0
3/17/2016 23:00,33.2,10.11935968,2.72,2.9,25628.64,31.25,0,0,0
3/17/2016 23:15,33.19,10.11631168,2.77,2.93,25868.68,31.24,0,0,0
3/17/2016 23:30,33.18,10.11326368,2.81,2.95,26054.78,31.23,0,0,0
3/17/2016 23:45,33.18,10.11326368,2.72,2.9,25594.11,31.23,0,0,0
3/18/2016 0:00,33.19,10.11631168,2.74,2.91,25686.43,31.24,0,0,0
3/18/2016 0:15,33.17,10.11021568,2.71,2.9,25533.03,31.22,0,0,0
3/18/2016 0:30,33.17,10.11021568,2.77,2.93,25847.81,31.22,0,0,0
3/18/2016 0:45,33.16,10.10716768,2.73,2.91,25641.79,31.21,0,0,0
3/18/2016 1:00,33.15,10.10411968,2.74,2.91,25663.84,31.2,0,0,0
3/18/2016 1:15,33.15,10.10411968,2.8,2.95,25979.64,31.2,0,0,0
3/18/2016 1:30,33.15,10.10411968,2.74,2.91,25662.37,31.2,0,0,0
3/18/2016 1:45,33.14,10.10107168,2.72,2.9,25546.49,31.19,0,0,0
3/18/2016 2:00,33.14,10.10107168,2.71,2.9,25511.13,31.19,0,0,0
3/18/2016 2:15,33.13,10.09802368,2.73,2.91,25601.42,31.18,0,0,0
3/18/2016 2:30,33.12,10.09497568,2.76,2.93,25735.31,31.17,0,0,0
3/18/2016 2:45,33.11,10.09192768,2.75,2.92,25662.92,31.16,0,0,0
3/18/2016 3:00,33.11,10.09192768,2.81,2.96,25992.78,31.16,0,0,0
3/18/2016 3:15,33.1,10.08887968,2.7,2.89,25426.93,31.15,0,0,0
3/18/2016 3:30,33.11,10.09192768,2.82,2.96,26041.25,31.16,0,0,0
3/18/2016 3:45,33.1,10.08887968,2.87,2.99,26276,31.15,0,0,0
3/18/2016 4:00,33.1,10.08887968,2.7,2.89,25415.67,31.15,0,0,0
3/18/2016 4:15,33.09,10.08583168,2.92,3.02,26524.44,31.14,0,0,0
3/18/2016 4:30,33.08,10.08278368,2.86,2.98,26200.4,31.13,0,0,0
3/18/2016 4:45,33.06,10.07668768,2.82,2.96,25985.34,31.11,0,0,0
3/18/2016 5:00,33.07,10.07973568,2.75,2.92,25650.36,31.12,0,0,0
3/18/2016 5:15,33.06,10.07668768,2.88,3,26320.87,31.11,0,0,0
3/18/2016 5:30,33.05,10.07363968,2.87,2.99,26239.21,31.1,0,0,0
3/18/2016 5:45,33.04,10.07059168,2.65,2.86,25080.01,31.09,0,0,0
3/18/2016 6:00,33.05,10.07363968,2.78,2.94,25789.39,31.1,0,0,0
3/18/2016 6:15,33.04,10.07059168,2.73,2.91,25494.96,31.09,0,0,0
3/18/2016 6:30,33.04,10.07059168,2.81,2.95,25905.31,31.09,0,0,0
3/18/2016 6:45,33.03,10.06754368,2.72,2.91,25475.63,31.08,0,0,0
3/18/2016 7:00,33.03,10.06754368,2.82,2.96,25966.05,31.08,0,0,0
3/18/2016 7:15,33.02,10.06449568,2.72,2.91,25467.09,31.07,0,0,0
3/18/2016 7:30,33.02,10.06449568,2.58,2.82,24738.45,31.07,0,0,0
3/18/2016 7:45,33.01,10.06144768,2.56,2.81,24622.68,31.06,0,0,0
3/18/2016 8:00,33,10.05839968,2.5,2.77,24296.16,31.05,0,0,0
3/18/2016 8:15,33,10.05839968,2.47,2.75,24126.4,31.05,0,0,0
3/18/2016 8:30,32.99,10.05535168,2.71,2.9,25359.27,31.04,0,0,0
3/18/2016 8:45,32.99,10.05535168,2.62,2.84,24890.9,31.04,0,0,0
3/18/2016 9:00,32.98,10.05230368,2.67,2.87,25143.39,31.03,0,0,0
3/18/2016 9:15,32.97,10.04925568,2.62,2.85,24902.26,31.02,0,0,0
3/18/2016 9:30,32.96,10.04620768,2.43,2.73,23912.79,31.01,0,0,0
3/18/2016 9:45,32.96,10.04620768,2.57,2.81,24608.38,31.01,0,0,0
3/18/2016 10:00,32.97,10.04925568,2.68,2.88,25209.13,31.02,0,0,0
3/18/2016 10:15,32.96,10.04620768,2.6,2.83,24758.06,31.01,0,0,0
3/18/2016 10:30,32.95,10.04315968,2.77,2.93,25622.52,31,0,0,0
3/18/2016 10:45,32.94,10.04011168,2.64,2.86,24974.4,30.99,0,0,0
3/18/2016 11:00,32.94,10.04011168,2.75,2.92,25502.45,30.99,0,0,0
3/18/2016 11:15,32.93,10.03706368,2.8,2.95,25790.58,30.98,0,0,0
3/18/2016 11:30,32.92,10.03401568,2.74,2.91,25448.21,30.97,0,0,0
3/18/2016 11:45,32.92,10.03401568,2.69,2.89,25219.14,30.97,0,0,0
3/18/2016 12:00,32.93,10.03706368,2.78,2.94,25679.3,30.98,0,0,0
3/18/2016 12:15,32.92,10.03401568,2.72,2.9,25362.12,30.97,0,0,0
3/18/2016 12:30,32.91,10.03096768,2.69,2.88,25167.76,30.96,0,0,0
3/18/2016 12:45,32.9,10.02791968,2.71,2.9,25281.73,30.95,0,0,0
3/18/2016 13:00,32.89,10.02487168,2.72,2.9,25301.78,30.94,0,0,0
3/18/2016 13:15,32.89,10.02487168,2.73,2.91,25386.24,30.94,0,0,0
3/18/2016 13:30,32.88,10.02182368,2.76,2.93,25529.8,30.93,0,0,0
3/18/2016 13:45,32.88,10.02182368,2.81,2.96,25778.23,30.93,0,0,0
3/18/2016 14:00,32.87,10.01877568,2.79,2.94,25634.63,30.92,0,0,0
3/18/2016 14:15,32.86,10.01572768,2.71,2.9,25263.73,30.91,0,0,0
3/18/2016 14:30,32.87,10.01877568,2.77,2.93,25543.57,30.92,0,0,0
3/18/2016 14:45,32.86,10.01572768,2.7,2.89,25175,30.91,0,0,0
3/18/2016 15:00,32.85,10.01267968,2.73,2.91,25319.8,30.9,0,0,0
3/18/2016 15:15,32.85,10.01267968,2.83,2.97,25831.4,30.9,0,0,0
3/18/2016 15:30,32.85,10.01267968,2.88,3,26108.15,30.9,0,0,0
3/18/2016 15:45,32.83,10.00658368,2.73,2.91,25305.38,30.88,0,0,0
3/18/2016 16:00,32.83,10.00658368,2.75,2.92,25415.39,30.88,0,0,0
3/18/2016 16:15,32.82,10.00353568,2.83,2.97,25826.66,30.87,0,0,0
3/18/2016 16:30,32.82,10.00353568,2.79,2.94,25601.33,30.87,0,0,0
3/18/2016 16:45,32.82,10.00353568,2.77,2.93,25493.94,30.87,0,0,0
3/18/2016 17:00,32.81,10.00048768,2.83,2.97,25792.8,30.86,0,0,0
3/18/2016 17:15,32.81,10.00048768,2.73,2.91,25280.35,30.86,0,0,0
3/18/2016 17:30,32.8,9.99743968,2.7,2.89,25109.9,30.85,0,0,0
3/18/2016 17:45,32.79,9.99439168,2.75,2.92,25375.41,30.84,0,0,0
3/18/2016 18:00,32.79,9.99439168,2.8,2.95,25609.29,30.84,0,0,0
3/18/2016 18:15,32.79,9.99439168,2.68,2.88,25002.86,30.84,0,0,0
3/18/2016 18:30,32.78,9.99134368,2.78,2.94,25536.7,30.83,0,0,0
3/18/2016 18:45,32.76,9.985247681,2.71,2.9,25164.36,30.81,0,0,0
3/18/2016 19:00,32.76,9.985247681,2.69,2.88,25040.53,30.81,0,0,0
3/18/2016 19:15,32.76,9.985247681,2.74,2.91,25285.91,30.81,0,0,0
3/18/2016 19:30,32.75,9.982199681,2.77,2.93,25456.66,30.8,0,0,0
3/18/2016 19:45,32.75,9.982199681,2.72,2.9,25161.63,30.8,0,0,0
3/18/2016 20:00,32.73,9.976103681,2.72,2.9,25176.49,30.78,0,0,0
3/18/2016 20:15,32.73,9.976103681,2.75,2.92,25340.61,30.78,0,0,0
3/18/2016 20:30,32.72,9.973055681,2.63,2.85,24723,30.77,0,0,0
3/18/2016 20:45,32.72,9.973055681,2.74,2.91,25248.21,30.77,0,0,0
3/18/2016 21:00,32.72,9.973055681,2.77,2.93,25410.91,30.77,0,0,0
3/18/2016 21:15,32.71,9.970007681,2.71,2.9,25090.85,30.76,0,0,0
3/18/2016 21:30,32.71,9.970007681,2.77,2.93,25393.27,30.76,0,0,0
3/18/2016 21:45,32.71,9.970007681,2.75,2.92,25305.87,30.76,0,0,0
3/18/2016 22:00,32.71,9.970007681,2.76,2.92,25325.03,30.76,0,0,0
3/18/2016 22:15,32.7,9.966959681,2.71,2.9,25084.22,30.75,0,0,0
3/18/2016 22:30,32.69,9.963911681,2.72,2.9,25122.08,30.74,0,0,0
3/18/2016 22:45,32.69,9.963911681,2.76,2.92,25309.48,30.74,0,0,0
3/18/2016 23:00,32.68,9.960863681,2.72,2.9,25096.68,30.73,0,0,0
3/18/2016 23:15,32.67,9.957815681,2.7,2.89,25006.98,30.72,0,0,0
3/18/2016 23:30,32.66,9.954767681,2.81,2.96,25579.98,30.71,0,0,0
3/18/2016 23:45,32.66,9.954767681,2.76,2.93,25321.44,30.71,0,0,0
3/19/2016 0:00,32.65,9.951719682,2.72,2.9,25069.13,30.7,0,0,0
3/19/2016 0:15,32.65,9.951719682,2.8,2.95,25477.2,30.7,0,0,0
3/19/2016 0:30,32.64,9.948671682,2.86,2.99,25801.63,30.69,0,0,0
3/19/2016 0:45,32.64,9.948671682,2.7,2.89,24993.03,30.69,0,0,0
3/19/2016 1:00,32.63,9.945623682,2.74,2.91,25181.91,30.68,0,0,0
3/19/2016 1:15,32.63,9.945623682,2.74,2.91,25152.58,30.68,0,0,0
3/19/2016 1:30,32.63,9.945623682,2.71,2.9,25016.94,30.68,0,0,0
3/19/2016 1:45,32.61,9.939527682,2.76,2.92,25238.14,30.66,0,0,0
3/19/2016 2:00,32.61,9.939527682,2.75,2.92,25226.81,30.66,0,0,0
3/19/2016 2:15,32.6,9.936479682,2.7,2.89,24929.5,30.65,0,0,0
3/19/2016 2:30,32.6,9.936479682,2.71,2.89,24972.36,30.65,0,0,0
3/19/2016 2:45,32.59,9.933431682,2.7,2.89,24918.28,30.64,0,0,0
3/19/2016 3:00,32.58,9.930383682,2.8,2.95,25417.29,30.63,0,0,0
3/19/2016 3:15,32.58,9.930383682,2.64,2.86,24626.44,30.63,0,0,0
3/19/2016 3:30,32.57,9.927335682,2.64,2.86,24631.42,30.62,0,0,0
3/19/2016 3:45,32.57,9.927335682,2.74,2.91,25102.64,30.62,0,0,0
3/19/2016 4:00,32.57,9.927335682,2.8,2.95,25406.34,30.62,0,0,0
3/19/2016 4:15,32.56,9.924287682,2.75,2.92,25174.06,30.61,0,0,0
3/19/2016 4:30,32.55,9.921239683,2.76,2.93,25216.99,30.6,0,0,0
3/19/2016 4:45,32.55,9.921239683,2.7,2.89,24911.08,30.6,0,0,0
3/19/2016 5:00,32.55,9.921239683,2.72,2.9,24994.4,30.6,0,0,0
3/19/2016 5:15,32.54,9.918191683,2.78,2.94,25313.35,30.59,0,0,0
3/19/2016 5:30,32.54,9.918191683,2.73,2.91,25021.87,30.59,0,0,0
3/19/2016 5:45,32.53,9.915143683,2.77,2.93,25237.94,30.58,0,0,0
3/19/2016 6:00,32.52,9.912095683,2.74,2.92,25080.96,30.57,0,0,0
3/19/2016 6:15,32.52,9.912095683,2.7,2.89,24864.95,30.57,0,0,0
3/19/2016 6:30,32.51,9.909047683,2.73,2.91,24985.78,30.56,0,0,0
3/19/2016 6:45,32.51,9.909047683,2.79,2.94,25290.64,30.56,0,0,0
3/19/2016 7:00,32.5,9.905999683,2.74,2.92,25071.57,30.55,0,0,0
3/19/2016 7:15,32.49,9.902951683,2.74,2.91,25040.15,30.54,0,0,0
3/19/2016 7:30,32.48,9.899903683,2.77,2.93,25202.94,30.53,0,0,0
3/19/2016 7:45,32.48,9.899903683,2.83,2.96,25461.22,30.53,0,0,0
3/19/2016 8:00,32.47,9.896855683,2.8,2.95,25323.1,30.52,0,0,0
3/19/2016 8:15,32.46,9.893807683,2.73,2.91,24986.98,30.51,0,0,0
3/19/2016 8:30,32.47,9.896855683,2.73,2.91,24979.79,30.52,0,0,0
3/19/2016 8:45,32.46,9.893807683,2.72,2.9,24923.79,30.51,0,0,0
3/19/2016 9:00,32.45,9.890759684,2.76,2.93,25110.39,30.5,0,0,0
3/19/2016 9:15,32.44,9.887711684,2.75,2.92,25040.72,30.49,0,0,0
3/19/2016 9:30,32.44,9.887711684,2.74,2.91,24969.61,30.49,0,0,0
3/19/2016 9:45,32.44,9.887711684,2.79,2.95,25263.59,30.49,0,0,0
3/19/2016 10:00,32.44,9.887711684,2.68,2.88,24678.99,30.49,0,0,0
3/19/2016 10:15,32.43,9.884663684,2.68,2.88,24680.24,30.48,0,0,0
3/19/2016 10:30,32.42,9.881615684,2.69,2.89,24743.82,30.47,0,0,0
3/19/2016 10:45,32.42,9.881615684,2.67,2.87,24624.99,30.47,0,0,0
3/19/2016 11:00,32.42,9.881615684,2.68,2.88,24700.41,30.47,0,0,0
3/19/2016 11:15,32.42,9.881615684,2.74,2.91,24950.73,30.47,0,0,0
3/19/2016 11:30,32.4,9.875519684,2.75,2.92,25028.74,30.45,0,0,0
3/19/2016 11:45,32.4,9.875519684,2.7,2.89,24740.51,30.45,0,0,0
3/19/2016 12:00,32.39,9.872471684,2.68,2.88,24670.26,30.44,0,0,0
3/19/2016 12:15,32.38,9.869423684,2.73,2.91,24873.12,30.43,0,0,0
3/19/2016 12:30,32.38,9.869423684,2.72,2.9,24838.24,30.43,0,0,0
3/19/2016 12:45,32.37,9.866375684,2.68,2.88,24608.7,30.42,0,0,0
3/19/2016 13:00,32.36,9.863327684,2.7,2.89,24709.65,30.41,0,0,0
3/19/2016 13:15,32.36,9.863327684,2.74,2.92,24931.7,30.41,0,0,0
3/19/2016 13:30,32.35,9.860279685,2.73,2.91,24852.53,30.4,0,0,0
3/19/2016 13:45,32.35,9.860279685,2.73,2.91,24885.02,30.4,0,0,0
3/19/2016 14:00,32.35,9.860279685,2.76,2.93,25007.3,30.4,0,0,0
3/19/2016 14:15,32.34,9.857231685,2.86,2.98,25498.3,30.39,0,0,0
3/19/2016 14:30,32.33,9.854183685,2.8,2.95,25203.06,30.38,0,0,0
3/19/2016 14:45,32.32,9.851135685,2.85,2.98,25440.62,30.37,0,0,0
3/19/2016 15:00,32.31,9.848087685,2.78,2.94,25083.58,30.36,0,0,0
3/19/2016 15:15,32.32,9.851135685,2.76,2.92,24964.53,30.37,0,0,0
3/19/2016 15:30,32.31,9.848087685,2.78,2.94,25090.97,30.36,0,0,0
3/19/2016 15:45,32.31,9.848087685,2.82,2.96,25267.93,30.36,0,0,0
3/19/2016 16:00,32.3,9.845039685,2.9,3.01,25682.61,30.35,0,0,0
3/19/2016 16:15,32.3,9.845039685,2.78,2.94,25057.73,30.35,0,0,0
3/19/2016 16:30,32.29,9.841991685,2.86,2.99,25461.73,30.34,0,0,0
3/19/2016 16:45,32.27,9.835895685,2.89,3,25584.81,30.32,0,0,0
3/19/2016 17:00,32.26,9.832847685,2.82,2.96,25250.97,30.31,0,0,0
3/19/2016 17:15,32.26,9.832847685,2.79,2.94,25069.75,30.31,0,0,0
3/19/2016 17:30,32.25,9.829799685,2.88,3,25530.58,30.3,0,0,0
3/19/2016 17:45,32.24,9.826751686,2.82,2.96,25190.01,30.29,0,0,0
3/19/2016 18:00,32.24,9.826751686,2.78,2.94,24993.16,30.29,0,0,0
3/19/2016 18:15,32.23,9.823703686,2.79,2.94,25049.21,30.28,0,0,0
3/19/2016 18:30,32.23,9.823703686,2.75,2.92,24838.99,30.28,0,0,0
3/19/2016 18:45,32.23,9.823703686,2.76,2.93,24906.84,30.28,0,0,0
3/19/2016 19:00,32.22,9.820655686,2.81,2.95,25136.6,30.27,0,0,0
3/19/2016 19:15,32.22,9.820655686,2.77,2.93,24928.26,30.27,0,0,0
3/19/2016 19:30,32.21,9.817607686,2.75,2.92,24829.22,30.26,0,0,0
3/19/2016 19:45,32.2,9.814559686,2.83,2.97,25210.35,30.25,0,0,0
3/19/2016 20:00,32.2,9.814559686,2.77,2.93,24922.59,30.25,0,0,0
3/19/2016 20:15,32.2,9.814559686,2.79,2.94,25011.02,30.25,0,0,0
3/19/2016 20:30,32.19,9.811511686,2.85,2.98,25285.24,30.24,0,0,0
3/19/2016 20:45,32.18,9.808463686,2.82,2.96,25132.1,30.23,0,0,0
3/19/2016 21:00,32.18,9.808463686,2.79,2.94,24976.17,30.23,0,0,0
3/19/2016 21:15,32.17,9.805415686,2.79,2.95,25007.76,30.22,0,0,0
3/19/2016 21:30,32.17,9.805415686,2.8,2.95,25052.98,30.22,0,0,0
3/19/2016 21:45,32.16,9.802367686,2.8,2.95,25047.02,30.21,0,0,0
3/19/2016 22:00,32.15,9.799319686,2.76,2.92,24802.2,30.2,0,0,0
3/19/2016 22:15,32.15,9.799319686,2.82,2.96,25114.42,30.2,0,0,0
3/19/2016 22:30,32.16,9.802367686,2.86,2.98,25302.11,30.21,0,0,0
3/19/2016 22:45,32.15,9.799319686,2.83,2.97,25156.77,30.2,0,0,0
3/19/2016 23:00,32.15,9.799319686,2.79,2.94,24964.25,30.2,0,0,0
3/19/2016 23:15,32.14,9.796271687,2.83,2.97,25167.5,30.19,0,0,0
3/19/2016 23:30,32.14,9.796271687,2.84,2.97,25209,30.19,0,0,0
3/19/2016 23:45,32.13,9.793223687,2.84,2.97,25210.47,30.18,0,0,0
3/20/2016 0:00,32.13,9.793223687,2.79,2.95,24973.77,30.18,0,0,0
3/20/2016 0:15,32.13,9.793223687,2.75,2.92,24748.61,30.18,0,0,0
3/20/2016 0:30,32.12,9.790175687,2.84,2.97,25202.15,30.17,0,0,0
3/20/2016 0:45,32.11,9.787127687,2.85,2.98,25237.5,30.16,0,0,0
