datePST,timePST,stage_ft
20160330,200,26.73
20160330,215,26.69
20160330,245,2
20160330,300,26.65
20160330,315,26.67
20160330,345,2
20160330,400,26.62
20160330,415,26.54
20160330,445,2
20160330,500,26.47
20160330,515,26.54
20160330,545,2
20160330,600,26.52
20160330,615,26.39
20160330,645,2
20160330,700,26.39
20160330,715,26.27
20160330,800,26.23
20160330,815,26.21
20160330,845,2
20160330,900,26.23
20160330,915,26.12
20160330,945,2
20160330,1000,26.1
20160330,1015,26.06
20160330,1100,26.01
20160330,1115,26.11
20160330,1145,2
20160330,1200,25.99
20160330,1215,25.96
20160330,1245,2
20160330,1300,25.81
20160330,1315,25.87
20160330,1400,25.72
20160330,1415,25.74
20160330,1445,2
20160330,1500,25.71
20160330,1515,25.7
20160330,1600,25.74
20160330,1615,25.62
20160330,1700,25.58
20160330,1715,25.55
20160330,1745,2
20160330,1800,25.48
20160330,1815,25.49
20160330,1900,25.41
20160330,1915,25.42
20160330,1930,2
20160330,1945,2
20160330,2000,25.38
20160330,2015,25.44
20160330,2100,25.33
20160330,2115,25.29
20160330,2200,25.35
20160330,2215,25.33
20160330,2300,25.16
20160330,2315,25.19
20160330,2345,2
20160331,0,25.07
20160331,15,25.11
20160331,45,24
20160331,100,25.05
20160331,115,25.05
20160331,145,2
20160331,200,24.89
20160331,215,24.9
20160331,245,2
20160331,300,24.86
20160331,315,24.85
20160331,400,24.96
20160331,415,24.81
20160331,500,24.73
20160331,515,24.97
20160331,545,2
20160331,600,24.69
20160331,615,24.66
20160331,700,24.63
20160331,715,24.59
20160331,745,2
20160331,800,24.54
20160331,815,24.51
20160331,845,2
20160331,900,24.54
20160331,915,24.55
20160331,1000,24.39
20160331,1015,24.4
20160331,1045,2
20160331,1100,24.42
20160331,1115,24.31
20160331,1200,24.29
20160331,1215,24.37
20160331,1300,24.22
20160331,1315,24.2
20160331,1400,24.28
20160331,1415,24.15
20160331,1445,2
20160331,1500,24.07
20160331,1515,24.05
20160331,1600,24.45
20160331,1615,24.05
20160331,1700,24
20160331,1715,23.9
20160331,1800,23.9
20160331,1815,23.91
20160331,1900,23.94
20160331,1915,23.83
20160331,1945,2
20160331,2000,23.79
20160331,2015,23.85
20160331,2100,23.71
20160331,2115,23.69
20160331,2200,23.69
20160331,2215,23.64
20160331,2245,2
20160331,2300,23.7
